system:index,LST_Day_1km,NDVI,NDVI_Landsat,NDVI_Sentinel,date,sm_surface,.geo
2022_04_15_71_0,15578,2933.413043478261,0.140012,0.15247019,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9392155440067,19.156020344742537]}"
2022_04_15_74_0,15518,5167.586956521739,0.24808069,0.32874063,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8686007759271,19.147027138819933]}"
2022_04_15_77_0,15521,2971.4565217391305,0.13645294,0.13994603,2022-04-15,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.86479014668312,19.24595240396856]}"
2022_04_15_78_0,15399,5811.717391304348,0.292173,0.39140576,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9035469166616,19.18299996251034]}"
2022_04_15_79_0,15328,4776.355555555556,0.20632443,0.3339267,2022-04-15,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.79641010776527,19.156020344742537]}"
2022_04_15_80_0,15436,5559.869565217391,0.25138357,0.34128878,2022-04-15,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92348018339452,19.227965992123355]}"
2022_04_15_81_0,15381,2960.586956521739,0.1011318,0.13370343,2022-04-15,0.19235575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82437087538501,19.003135844058306]}"
2022_04_15_82_0,15560,3743.5434782608695,0.17073755,0.2228789,2022-04-15,0.20209411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.96710908091866,19.218972786200744]}"
2022_04_15_88_0,15566,3649.521739130435,0.12040134,0.14191927,2022-04-15,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.02334517367943,19.17400675658774]}"
2022_04_15_90_0,15430,4587.282608695652,0.21166289,0.2996937,2022-04-15,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.81387434759273,19.17400675658774]}"
2022_04_15_91_0,15507,4328.04347826087,0.16497836,0.23886414,2022-04-15,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9487359064228,19.156020344742537]}"
2022_04_15_92_0,15549,2334.086956521739,0.09114467,0.08455341,2022-04-15,0.21269277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.03130204865813,18.9761562262905]}"
2022_04_15_93_0,15440,5348.54347826087,0.24011996,0.31317466,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87654746689583,19.165013550665137]}"
