system:index,LST_Day_1km,NDVI,NDVI_Landsat,NDVI_Sentinel,date,sm_surface,.geo
2022_06_02_143_0,15113,2978.7391304347825,0.14810918,0.16119297,2022-06-02,0.22612256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70562138902271,12.959701464069871]}"
2022_06_02_144_0,15078,3545.021739130435,0.15274587,0.19546694,2022-06-02,0.23052773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61797265816418,13.121579170676698]}"
2022_06_02_145_0,15096,3919.5652173913045,0.23691803,0.3238951,2022-06-02,0.22778207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47328300628692,13.013660699605474]}"
2022_06_02_146_0,15045,4336.630434782609,0.2187732,0.23135822,2022-06-02,0.22931795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56824680861534,13.139565582521893]}"
2022_06_02_147_0,15111,4496.739130434783,0.19092418,0.20486778,2022-06-02,0.22612256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73532477222747,12.995674287760263]}"
2022_06_02_148_0,15107,4513.413043478261,0.20196405,0.24855238,2022-06-02,0.22778207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47531020805336,13.049633523295883]}"
2022_06_02_149_0,15097,3679.391304347826,0.17155796,0.23900437,2022-06-02,0.222118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6823871978282,12.914735434456848]}"
2022_06_10_1_0,15182,3921.0652173913045,0.17657717,0.19006404,2022-06-10,0.222118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61333870918932,12.959701464069871]}"
2022_06_10_2_0,15194,4294.021739130435,0.21170929,0.1925166,2022-06-10,0.22778207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47890818744695,13.03164711145067]}"
2022_06_10_4_0,15188,4863.695652173913,0.26872262,0.3021973,2022-06-10,0.22586879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42794400166188,12.986681081837665]}"
2022_06_10_5_0,15090,4820.5,0.23560458,0.24187666,2022-06-10,0.2292726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69969665755666,13.058626729218481]}"
2022_06_10_6_0,15245,3251.021739130435,0.16584753,0.3041237,2022-06-10,0.22564048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59208042148086,12.950708258147257]}"
